training_step,curriculum_phase,success,termination,return,time_seconds,path_rmse_m,path_p95_m,endpoint_distance_m,heading_rmse_deg,challenge_clear_fraction
894012,1,True,success,249.11056233346338,10.900000000634464,0.007478262137549988,0.013722920164842754,0.092608670125332,0.6872311399303563,0.8888888888888888
894167,1,False,goal_missed,-141.52678468996655,15.500000000902219,0.16500991645694302,0.2563118035255678,0.31184686897986597,12.773617649614845,0.8888888888888888
894273,1,True,success,256.01723629358025,10.600000000617001,0.03966018927192225,0.07121972551738219,0.08569797458738422,2.164574465192823,1.0
894420,1,False,goal_missed,-95.62042252216096,14.700000000855653,0.09965532469775827,0.22054661115499105,0.3060690010410308,7.226575170930616,1.0
894530,1,True,success,252.67143567181623,11.000000000640284,0.04215445703402137,0.09732357260082296,0.09646333699077875,1.9478946851990637,1.0
894646,1,True,success,172.29743151258393,11.600000000675209,0.12963524938070778,0.2162603542615272,0.09027325840693042,6.7455720694810415,0.7777777777777778
894783,1,False,off_path,-270.4979625093578,13.700000000797445,0.5168166158075702,1.0044220606746388,1.0284140051166808,19.666404013075592,1.0
894930,1,False,goal_missed,-102.33129234484804,14.700000000855653,0.10858278563281261,0.22674925548539798,0.3077936198807831,10.019155248051092,1.0
895077,1,False,goal_missed,-232.46829888770597,14.700000000855653,0.3338368280120483,0.5917213732659004,0.42204000922911583,19.633776090682282,0.8888888888888888
895232,1,False,goal_missed,-146.93249298254426,15.500000000902219,0.1469929705619774,0.261923103936395,0.30702835994437283,16.11686352279566,1.0
895367,1,False,goal_missed,-116.62887027689469,13.500000000785803,0.23235605607052082,0.4345189754661992,0.4960703188130544,5.3770453428952925,1.0
895519,1,False,goal_missed,-119.7821350331806,15.200000000884756,0.15141356190101,0.2684998115253507,0.3328104307451834,8.869950788180287,0.8888888888888888
895650,1,False,goal_missed,-57.65689229024892,13.10000000076252,0.10048829769356467,0.19930160139314532,0.32372582999034394,1.2797668586580637,0.8888888888888888
895801,1,False,goal_missed,-138.58563811263122,15.100000000878936,0.17315123285044132,0.3146564318259609,0.33437498763177875,13.777440416967348,1.0
895940,1,False,goal_missed,-73.23778835536956,13.900000000809086,0.10905628392454897,0.23276454336056313,0.3056578294313113,10.355668478616847,0.8888888888888888
896057,1,True,success,210.6750256004506,11.70000000068103,0.03461879598169537,0.05763396178268458,0.09100060548899251,2.937167262205367,0.8888888888888888
896167,1,True,success,254.85503801593302,11.000000000640284,0.023505541632997975,0.04881611429633961,0.0939440862133005,1.671869754764544,1.0
896314,1,False,goal_missed,-155.59507055329738,14.700000000855653,0.21675148434040442,0.38172973959415674,0.380117290203996,12.323749038429892,1.0
896421,1,True,success,258.0139032071837,10.700000000622822,0.02968300755292504,0.06557371156295838,0.08837800163875249,1.5683670229030564,1.0
896577,1,False,goal_missed,-183.8896658391621,15.60000000090804,0.217191666193645,0.32411871192570807,0.3261331687693655,14.181893647934443,1.0
896709,1,False,goal_missed,-85.32008015862958,13.200000000768341,0.17486526018159507,0.3345272634817866,0.429966902065221,3.386574954639701,0.8888888888888888
896833,1,True,success,192.20089898716213,12.400000000721775,0.022220546385318483,0.04438209487219572,0.09367425024252457,3.7521488085293138,0.8888888888888888
896966,1,False,goal_missed,-58.57822726668076,13.300000000774162,0.11608040869800104,0.2544245909711684,0.3557917471869476,2.8533202174559156,1.0
897084,1,True,success,199.2897536597062,11.80000000068685,0.07384091145753637,0.17335843928336353,0.0983067745491037,5.94923153428422,0.8888888888888888
897224,1,False,goal_missed,-159.12383745217568,14.000000000814907,0.2698707818079486,0.4506097213660006,0.4032129039382485,14.295293539064579,1.0
897368,1,False,goal_missed,-133.86647368377265,14.40000000083819,0.16021581104515967,0.2976452641865228,0.3195310813871445,8.77248058144642,0.8888888888888888
897490,1,False,off_path,-206.86325072339895,12.200000000710133,0.45563721567662235,1.0231040786371794,1.0482957541155344,19.301454596337987,0.7777777777777778
897616,1,True,success,171.59272756828003,12.600000000733417,0.1255404933817196,0.2942934499636032,0.09943647619446769,12.580364376546672,1.0
897726,1,True,success,256.8319281718258,11.000000000640284,0.030308971015470035,0.0731610128203778,0.08903518619637715,1.3124207107444876,1.0
897884,1,False,goal_missed,-161.82370085363377,15.800000000919681,0.16662975413315392,0.3297806835516872,0.32082257460341496,17.694781861901134,1.0
897993,1,True,success,256.48654381682775,10.900000000634464,0.026008551110244627,0.06951711836927706,0.09241276596584327,2.0091068466844804,1.0
898109,1,True,success,220.58725135319054,11.600000000675209,0.055795713763067016,0.1175647068319905,0.0997545923279414,4.623246178349678,1.0
898214,1,True,success,260.2194199047821,10.50000000061118,0.01201492334651314,0.018979182169262684,0.09324992918870367,0.95243855475243,1.0
898332,1,True,success,168.23859348418145,11.80000000068685,0.11681733028585022,0.22321909336732204,0.09477848547274877,6.515950222465195,0.8888888888888888
898438,1,True,success,259.1775319185124,10.600000000617001,0.01343860765664716,0.023356153224310113,0.09958509420184909,0.582086045011553,1.0
898566,1,True,success,187.87931839124732,12.800000000745058,0.06902300495436117,0.11867655081784921,0.09810510948492979,5.191182848070403,1.0
898704,1,False,goal_missed,-69.45189183296768,13.800000000803266,0.11267520592842951,0.24411718337884633,0.3062610550272684,9.299549010919867,1.0
898828,1,True,success,185.77673296184275,12.400000000721775,0.10765206565671197,0.20236432433293586,0.09519576244145253,5.409699552148554,1.0
898938,1,True,success,258.75134147567206,11.000000000640284,0.013929641345080682,0.03483503918954571,0.09889717661530452,0.8649956652512716,1.0
899081,1,False,goal_missed,-99.81365279089837,14.30000000083237,0.11386842620581525,0.20423494178908297,0.31155388935472766,4.0453680775438094,1.0
899191,1,True,success,255.7253892642317,11.000000000640284,0.027073217925993084,0.05970219061211788,0.09676780469549452,1.1971657798404565,1.0
899336,1,False,goal_missed,-106.84834983788873,14.500000000844011,0.15328761895361812,0.31121850342872087,0.38000295831621733,5.516404510227004,1.0
899470,1,False,goal_missed,-86.37206064217467,13.400000000779983,0.1587672157023292,0.2893921101272948,0.37856954632111667,5.9098897581092205,0.7777777777777778
899587,1,True,success,210.79822145622884,11.70000000068103,0.09896400213657355,0.18472447827179578,0.08563283791550579,4.33303854961674,1.0
899722,1,False,goal_missed,-53.562615053357,13.500000000785803,0.09813177992172205,0.22296002493297876,0.32217222736329154,1.1030601780436582,1.0
899873,1,False,goal_missed,-179.05182363224776,15.100000000878936,0.2361391750723554,0.45706047762823027,0.31327417628103377,15.74730530977155,1.0
899979,1,True,success,259.80583148418435,10.600000000617001,0.022573154255439105,0.05448367072626365,0.09217287631541865,0.9858134806323806,1.0
900179,1,False,timeout,-298.6263990960483,20.000000001164153,0.14669841102114253,0.3088384029020746,0.25786297010198383,7.716007041729738,1.0
900290,1,True,success,257.53328112363096,11.100000000646105,0.01712752101640873,0.03140030031613399,0.0942409978999675,0.9777054723002206,1.0
900409,1,True,success,203.40498950860257,11.900000000692671,0.09217176027770174,0.15907893534309134,0.09306796638401803,3.724725966322513,1.0
900517,1,True,success,244.48597303942412,10.800000000628643,0.027545565503875286,0.06461855258717297,0.08410629891560295,2.282559449064941,0.8888888888888888
900639,1,True,success,212.562722985504,12.200000000710133,0.028556001821816123,0.05905099882675392,0.09695309707259908,3.8230470573537896,1.0
900747,1,True,success,245.3453452652571,10.800000000628643,0.013495488136069059,0.031936791153828886,0.09700371686332976,1.7757788105058312,0.8888888888888888
900905,1,False,goal_missed,-148.3782487945908,15.800000000919681,0.1350266724330111,0.22836987308758727,0.30269466251351074,16.692176827693753,0.8888888888888888
901045,1,False,goal_missed,-197.98332820051522,14.000000000814907,0.33592127425331764,0.5645525015195033,0.5934288533762224,10.039235909717563,0.8888888888888888
901169,1,True,success,190.76509369474368,12.400000000721775,0.07515884937360437,0.11098141363753745,0.0967587520764381,5.081061545702339,0.8888888888888888
901280,1,True,success,254.6166243819356,11.100000000646105,0.0375917929886534,0.052326717397494525,0.088300246157527,0.7092170146857285,1.0
901424,1,False,goal_missed,-100.33422538442083,14.40000000083819,0.11115814698100185,0.2180821293048211,0.3038663321397097,6.230682095287986,1.0
901566,1,False,goal_missed,-190.54378153599774,14.200000000826549,0.31130249413152367,0.5338474373182429,0.45406918070622726,15.079849532845193,0.8888888888888888
901687,1,True,success,209.35102982464014,12.100000000704313,0.04850064484121717,0.10186564596678295,0.08499604774235109,4.965887413269848,1.0
901825,1,False,goal_missed,-60.00153211814808,13.800000000803266,0.09809223636143719,0.21157455575962789,0.30205237699608883,7.051260786598863,0.8888888888888888
901970,1,False,goal_missed,-99.51268445906867,14.500000000844011,0.10472964412731965,0.2271532461001432,0.32499450783508116,9.026294030754691,0.8888888888888888
902089,1,False,off_path,-198.54578122740685,11.900000000692671,0.45039177930843194,1.035274140680843,1.0865869145168392,19.429435125097964,1.0
902216,1,True,success,181.70754964985622,12.700000000739237,0.08129269875158573,0.18886706950499826,0.07596253680898984,8.147855421414137,0.8888888888888888
902353,1,False,goal_missed,-71.76450761144572,13.700000000797445,0.12884761931106686,0.2467483453758749,0.3142160353423053,8.317074387965782,1.0
902497,1,False,goal_missed,-105.97118577208933,14.40000000083819,0.13659339326123665,0.25296692871261073,0.31253039601639115,9.7725024520674,1.0
902629,1,False,goal_missed,-55.05190265284052,13.200000000768341,0.08791362588644677,0.19943697670276317,0.3055189694994215,5.548002944269839,0.8888888888888888
902751,1,True,success,188.46223421752603,12.200000000710133,0.07596486252091647,0.14659689241049143,0.09088535310315293,3.3664800057427415,0.8888888888888888
902859,1,True,success,255.99431617707734,10.800000000628643,0.0358065826102882,0.05627111049720817,0.09237998405369535,0.6204843015881788,1.0
903013,1,False,goal_missed,-129.19377380587716,15.400000000896398,0.15408571192035903,0.2389894495106346,0.31739865840371984,9.215560859016733,0.7777777777777778
903154,1,False,goal_missed,-57.69157316465476,14.100000000820728,0.09375147072952732,0.23028153970006365,0.3024569001968767,7.392702134796793,1.0
903300,1,False,goal_missed,-112.81120565262663,14.600000000849832,0.11456031587152474,0.23612416869082187,0.31391775941162736,9.553429095700325,1.0
903445,1,False,goal_missed,-77.3822483241228,14.500000000844011,0.1087669081134753,0.23366397736358038,0.3123199557637667,12.01614040473126,1.0
903584,1,False,goal_missed,-99.04761495315182,13.900000000809086,0.13301465761364867,0.2955067747629626,0.38208776809902156,3.7400342212698203,1.0
903697,1,True,success,250.51420307266488,11.300000000657747,0.05747173632297689,0.08751573043667256,0.09911829548137643,1.0723967324979562,1.0
903833,1,False,goal_missed,-96.95758359002713,13.600000000791624,0.15420562423196546,0.2892929336158717,0.3641329057824202,3.7060790190963595,1.0
903944,1,True,success,256.248112802241,11.100000000646105,0.01708073578653442,0.03074804626785745,0.09768153969608222,0.7134269282958804,1.0
904144,1,False,timeout,-360.6026711203774,20.000000001164153,0.3961384063642788,0.6292535204322296,0.6372481386645408,16.885330075473814,1.0
904276,1,False,goal_missed,-69.54643055174041,13.200000000768341,0.11206641755151885,0.2243650488712387,0.30493380468807424,9.478916371855078,0.8888888888888888
904394,1,True,success,215.12448906559536,11.80000000068685,0.021934032489707395,0.0438569189563533,0.09687054966881206,3.332415843867308,1.0
904502,1,True,success,246.8483953891725,10.800000000628643,0.011216062628901225,0.024404072211195584,0.09940319423509063,1.403539156812217,0.8888888888888888
904647,1,False,goal_missed,-85.37129013628143,14.500000000844011,0.10209243142777898,0.22220885226845286,0.31940815216763735,4.970770127185519,0.8888888888888888
904774,1,False,off_path,-232.7045819898476,12.700000000739237,0.48521596980452425,1.0152157960338766,1.0360388710887267,19.276039943650847,1.0
904922,1,False,goal_missed,-192.86623675543268,14.800000000861473,0.2606991377434541,0.3785120606344246,0.3599352527876733,12.27239824925823,1.0
905122,1,False,timeout,-591.8114084564833,20.000000001164153,0.6525206972966402,0.9937499287398215,1.0022753513395102,20.79617132955953,0.8888888888888888
905271,1,False,goal_missed,-122.14094122923058,14.900000000867294,0.1397945459669166,0.3426098130879246,0.42464707250731665,8.373831153282774,0.8888888888888888
905381,1,True,success,255.9739864557925,11.000000000640284,0.024087594645585145,0.05852100891626025,0.08748831572042368,1.337362254487925,1.0
905525,1,False,goal_missed,-101.99321430535157,14.40000000083819,0.10686288207532824,0.21203175095444793,0.30415516651180063,9.246673866383478,1.0
905633,1,True,success,247.73517239598533,10.800000000628643,0.01546429384027398,0.037055330373640956,0.08983927103371583,0.92017309563663,0.8888888888888888
905778,1,False,goal_missed,-124.67305213683868,14.500000000844011,0.17663535546922426,0.28768275123466097,0.3248947952276502,10.386969223320031,1.0
905917,1,False,goal_missed,-98.35066812273742,13.900000000809086,0.1627659450808321,0.2676104467326537,0.3204076597610036,12.965484825814457,1.0
906066,1,False,goal_missed,-94.68566736355044,14.900000000867294,0.11459070391721872,0.2749864006189388,0.3840192303881369,5.747613674636323,1.0
906176,1,True,success,244.2971471642855,11.000000000640284,0.037125595670372775,0.07882224424365776,0.09275452511841711,1.3375941597018743,0.8888888888888888
906306,1,True,success,200.27131887396382,13.0000000007567,0.04870697143887249,0.10006465581419752,0.09667757887728638,3.127439904013029,0.8888888888888888
906413,1,True,success,247.74178757847406,10.700000000622822,0.005163473327616696,0.013150691216861741,0.08588561377793515,0.7201778131826272,0.8888888888888888
906530,1,True,success,207.4185749996731,11.70000000068103,0.052893760756936,0.11516416699551185,0.09097862159738085,5.002525508844506,0.8888888888888888
906664,1,False,goal_missed,-98.77023958442776,13.400000000779983,0.19580213898151627,0.38300451521011214,0.4503178546035731,5.849805427723683,0.8888888888888888
906792,1,True,success,136.06479681385036,12.800000000745058,0.175630297300569,0.3207876182789729,0.09599851210680727,7.070720900442593,0.8888888888888888
906902,1,True,success,232.84141588939704,11.000000000640284,0.033607904000743496,0.08596630629128994,0.0963147281369777,1.8003647114795303,0.7777777777777778
907027,1,True,success,135.14221630407266,12.500000000727596,0.18253747868886847,0.33229430638887547,0.09708022318502617,10.706789104032064,1.0
907165,1,False,goal_missed,-64.94756763351347,13.800000000803266,0.10506782940312893,0.21810724559952555,0.3028275190134907,8.700031205631696,1.0
907309,1,False,goal_missed,-129.27009092536858,14.40000000083819,0.19298000093878714,0.3812735332222431,0.45119809015023254,4.800856396156564,1.0
907450,1,False,goal_missed,-103.37393448448584,14.100000000820728,0.16192364091420788,0.26898027421595816,0.3050351632492198,14.264113395242124,1.0
907571,1,True,success,205.26018017367292,12.100000000704313,0.05678522963118027,0.1108618361848022,0.09822730215274687,3.481663927658035,0.8888888888888888
907680,1,True,success,232.73359261144913,10.900000000634464,0.029860112400796432,0.07739095225009077,0.09501367685497421,2.0514228422869536,0.7777777777777778
907827,1,False,goal_missed,-109.8055199528304,14.700000000855653,0.10878418635163344,0.21682370197119186,0.30201850276195324,11.466545618494559,1.0
907969,1,False,goal_missed,-110.88771735724885,14.200000000826549,0.17531477463209494,0.29134233663138853,0.3113752861302466,15.015989966313127,1.0
908123,1,False,goal_missed,-119.86726637739191,15.400000000896398,0.17037749305764693,0.4039251770925194,0.49789445313285824,10.098584526323334,1.0
908254,1,False,goal_missed,-54.0998269937163,13.10000000076252,0.09226068490653297,0.23485264226993147,0.33851048879767415,2.471730609444248,0.7777777777777778
908371,1,True,success,189.5028882555823,11.70000000068103,0.09267428740756267,0.15932683339724757,0.09802802449508868,4.790514233996953,0.8888888888888888
908479,1,True,success,257.6802662157335,10.800000000628643,0.012441381197495334,0.03337473462477156,0.09677932680503079,1.4323250901042914,1.0
908630,1,False,goal_missed,-127.11609273220014,15.100000000878936,0.127033082317851,0.2194383735032392,0.3155072592950406,16.293313753199335,0.8888888888888888
908761,1,False,goal_missed,-63.5450370412329,13.10000000076252,0.13350210704910181,0.28456805346020014,0.3746477769385169,2.923798138378933,1.0
908908,1,False,goal_missed,-118.97480051029666,14.700000000855653,0.12859103367065838,0.23352721253337877,0.31102265160814185,13.227757736706337,0.8888888888888888
909028,1,False,off_path,-202.8718486721915,12.000000000698492,0.45323104812308734,1.0314893373709135,1.0648241875429247,19.388709924671872,0.7777777777777778
909190,1,False,goal_missed,-236.41725710910782,16.200000000942964,0.27429610485594974,0.4671771517486899,0.31017931956125555,17.73891794891826,0.7777777777777778
909298,1,True,success,256.2513341465569,10.800000000628643,0.030439914572308425,0.05944439901396064,0.09191461502804942,1.8690399651459355,1.0
909448,1,False,goal_missed,-118.36330331354287,15.000000000873115,0.12104971194792657,0.22434131087368472,0.3030778456967774,12.524011144404987,1.0
909557,1,True,success,256.4193372999674,10.900000000634464,0.04354068484191226,0.08243599754779149,0.09532897534822332,1.0329805954916564,1.0
909709,1,False,goal_missed,-155.60139700736258,15.200000000884756,0.1826595185946486,0.26044937479671554,0.3059044424473654,15.27250302188788,1.0
909841,1,False,goal_missed,-122.24811822884004,13.200000000768341,0.24220755951314413,0.42007954628153926,0.47367740461951696,5.603589975637334,0.8888888888888888
909924,1,False,off_path,-246.93511692712724,8.300000000483124,0.5028730657526752,1.2024521577059344,3.0212004351200616,37.898816016991766,0.3333333333333333
910030,1,True,success,259.0218840409253,10.600000000617001,0.005493337424494844,0.01466832278977106,0.09121553781745231,0.5776182350250265,1.0
910182,1,True,success,26.956467482959113,15.200000000884756,0.08240880209965913,0.17919758271015082,0.08810040087811591,5.759798011635456,0.8888888888888888
910291,1,True,success,246.549183779988,10.900000000634464,0.018358688585151075,0.040404377384300444,0.09901811027104175,1.1295297113354867,0.8888888888888888
910439,1,False,goal_missed,-122.87630342078667,14.800000000861473,0.153054412627309,0.3219076932116242,0.4040068306548819,7.618491365689381,1.0
910585,1,False,off_path,-319.0648563245861,14.600000000849832,0.5592416986831052,1.0111314031816534,1.0254384543803794,20.12110364393809,1.0
910736,1,False,goal_missed,-386.5326641698265,15.100000000878936,0.4668476084139443,0.7419782583019287,0.8001489717927222,9.206959306479916,0.5555555555555556
910852,1,False,off_path,-183.64998535034144,11.600000000675209,0.4357671065655061,1.0751518879375095,1.1584354637087513,19.784700007974724,0.7777777777777778
910996,1,False,goal_missed,-168.4305014941651,14.40000000083819,0.24899406606628832,0.4560566548236669,0.5125551939332095,10.186880735204872,1.0
911102,1,True,success,249.19202935162954,10.600000000617001,0.006488290877842207,0.013412871180870449,0.09878486458311728,0.5876471028764646,0.8888888888888888
911249,1,False,goal_missed,-227.28061337269224,14.700000000855653,0.32028511143932187,0.4888066988425294,0.5438792649543942,5.447005989728544,0.7777777777777778
911381,1,False,goal_missed,-49.726530989590856,13.200000000768341,0.08945405032025272,0.22489529615048257,0.3280071526911955,1.764001150415485,1.0
911523,1,False,goal_missed,-89.72517444793347,14.200000000826549,0.0965126565314215,0.2572857797522188,0.3474898194609303,4.20650957636323,0.8888888888888888
911665,1,False,goal_missed,-134.4921660045634,14.200000000826549,0.25585970861515756,0.4761393810061661,0.5325101667157623,5.3300134286829906,1.0
911810,1,False,goal_missed,-107.44259998155582,14.500000000844011,0.10429199139829035,0.23692205992890258,0.3447739191334207,7.774062153109329,0.8888888888888888
911920,1,True,success,245.83974847651322,11.000000000640284,0.01893490223438261,0.03508957805693946,0.08399158652358643,1.1577256714394402,0.8888888888888888
912068,1,False,goal_missed,-134.5023058065706,14.800000000861473,0.1600305607052321,0.3172804723512437,0.3956897705111517,6.212306157883519,1.0
912180,1,True,success,254.46886507860404,11.200000000651926,0.038941367823905476,0.08652621397828607,0.09776418245251058,1.5169093755385528,1.0
912331,1,False,goal_missed,-288.5740795692435,15.100000000878936,0.36529566634964544,0.6854297611930277,0.4316172854538928,18.74167890201816,0.5555555555555556
912441,1,True,success,229.45606385605618,11.000000000640284,0.028186758178876392,0.07210121820546747,0.09451278757211311,2.841112003935947,0.7777777777777778
912564,1,True,success,204.70549852914692,12.300000000715954,0.05635083284461036,0.1103323083550056,0.09342182033777872,4.925680727821429,1.0
912670,1,True,success,249.58302712087263,10.600000000617001,0.01970239403286746,0.04626562523487768,0.09270390024380462,0.8172067481804394,0.8888888888888888
912790,1,True,success,199.48928984690662,12.000000000698492,0.06789603906074175,0.13756405580065548,0.09657066836955468,6.326116179992359,1.0
912897,1,True,success,259.7282406435498,10.700000000622822,0.021147786166065087,0.04172780484257784,0.08544927697634011,0.7405485821257055,1.0
913046,1,False,goal_missed,-137.90160191486495,14.900000000867294,0.1917744338973888,0.3150796830247767,0.39609050140595553,4.913414442852724,1.0
913151,1,True,success,260.0644264834777,10.50000000061118,0.006270093292335482,0.014557008206007936,0.08717338047632346,0.4628575287957942,1.0
913269,1,True,success,199.30327319035095,11.80000000068685,0.06091851472947342,0.12482418386110863,0.08972334638962866,7.274338085009672,1.0
913409,1,False,goal_missed,-76.52619740946595,14.000000000814907,0.15381764466801331,0.3415238821799117,0.41813997482078824,5.202188527321158,1.0
913530,1,True,success,194.86617535594362,12.100000000704313,0.05361869811074023,0.09680491924334578,0.09370739869868165,2.711866677762522,0.8888888888888888
913638,1,True,success,245.4800070035548,10.800000000628643,0.026717564801763224,0.04927873493509611,0.08687844231880039,1.218411382040277,0.8888888888888888
913786,1,False,goal_missed,-173.64968022076192,14.800000000861473,0.2464350651797746,0.40722950616585823,0.47524516580538567,5.794198268532935,0.8888888888888888
913894,1,True,success,256.99822170689447,10.800000000628643,0.026824351278234234,0.06210354270754648,0.0994233711949051,1.1236133798227774,1.0
914039,1,False,goal_missed,-108.16844646024637,14.500000000844011,0.09881914818596396,0.25080985699684355,0.35299539510809563,6.891020523456331,1.0
914190,1,False,goal_missed,-104.75154167552894,15.100000000878936,0.1021037802556572,0.20497805070728722,0.3330574084503861,9.408280142740827,1.0
914322,1,False,goal_missed,-49.58647672973363,13.200000000768341,0.09117472342797356,0.233068813675691,0.32775399040838943,1.75994783111048,1.0
914470,1,False,goal_missed,-181.8126923310061,14.800000000861473,0.25444897662043,0.4499739674200169,0.5146236471220309,8.086390350817936,0.7777777777777778
914577,1,True,success,260.23393714685886,10.700000000622822,0.0021778346155067077,0.005324981643856001,0.0973623148845281,0.32755899208804445,1.0
914777,1,False,timeout,-263.691495026879,20.000000001164153,0.31540355718045315,0.4658045172652143,0.4851024843818274,14.96719851597735,1.0
914888,1,True,success,255.52241799625241,11.100000000646105,0.03793435487935881,0.07734358159608504,0.09398460704072906,1.2891953573713821,1.0
915043,1,False,goal_missed,-183.6285667093008,15.500000000902219,0.20508953415572836,0.3555512570977441,0.3749743805934711,17.33551898552182,1.0
915178,1,False,goal_missed,-108.37502264184674,13.500000000785803,0.22108367076737803,0.419519678550715,0.4806004093134716,5.307957641737864,0.8888888888888888
915326,1,False,goal_missed,-120.45984414435574,14.800000000861473,0.14317217229364515,0.33115076500432405,0.4239653366430525,9.304976357995413,0.8888888888888888
915434,1,True,success,258.3063074461467,10.800000000628643,0.01689734504905514,0.031938779144973554,0.09137835259747223,0.5518971745947637,1.0
915587,1,False,goal_missed,-115.83234998593656,15.300000000890577,0.1225353192617865,0.22727826501800374,0.30511976504705274,12.866178661554269,0.8888888888888888
915726,1,False,goal_missed,-102.65839167677953,13.900000000809086,0.15658478762209788,0.26236116282097915,0.3079781399109367,15.363355784246547,1.0
915856,1,True,success,169.15448495575737,13.0000000007567,0.0667142032358496,0.12336206762523191,0.09486414280852272,3.4620976588154906,0.8888888888888888
915964,1,True,success,248.03181520865266,10.800000000628643,0.02811256275244635,0.045489974428781714,0.08177621434321175,0.7627402171695452,0.8888888888888888
916112,1,False,goal_missed,-102.4986434359894,14.800000000861473,0.11692316075604864,0.2197235137438038,0.32306570427454,2.5617585043310127,0.8888888888888888
916218,1,True,success,259.9890334201212,10.600000000617001,0.008252188414453304,0.02080366859042903,0.09954736798853056,0.5695879232057488,1.0
916406,1,False,goal_missed,-507.6735801215123,18.800000001094304,0.47594463106897417,0.8213025796335163,0.8805119962750151,21.31120537523766,0.7777777777777778
916517,1,True,success,232.53987878041767,11.100000000646105,0.058374038115927514,0.09667771857673402,0.09520637127804255,1.882026223286731,0.8888888888888888
916658,1,False,goal_missed,-171.50430402413502,14.100000000820728,0.24177039138483794,0.36541301489766653,0.38503846173347667,6.174665911275537,0.8888888888888888
916788,1,False,goal_missed,-83.25523560082596,13.0000000007567,0.16854216566609517,0.3402764451592373,0.4043881369931759,4.691569005313434,1.0
916932,1,False,goal_missed,-106.31103422955293,14.40000000083819,0.13919764596049336,0.27808758122921967,0.360401123203839,2.567661883270853,0.8888888888888888
917040,1,True,success,245.30443166377572,10.800000000628643,0.023343754717062258,0.05046296279539023,0.09228864121454255,1.0760740824488677,0.8888888888888888
917161,1,True,success,209.55364134342392,12.100000000704313,0.041107787848521,0.08103154990358719,0.09082490025344217,3.94357210080457,1.0
917295,1,False,goal_missed,-65.56202096426311,13.400000000779983,0.09586140350256614,0.2154223138231138,0.30617955189503654,10.504557638951836,1.0
917437,1,False,goal_missed,-111.37810217566278,14.200000000826549,0.11168160471527952,0.26684471508000246,0.3849320660145088,11.389149317510698,1.0
917547,1,True,success,256.5575260460303,11.000000000640284,0.03484786075387049,0.07892015999335701,0.09274724046861327,1.7084765999129954,1.0
917687,1,False,goal_missed,-113.64753664086679,14.000000000814907,0.1666800763116056,0.2543069247655049,0.3491313174255771,4.486527799119321,0.8888888888888888
917792,1,True,success,260.7784662930595,10.50000000061118,0.010872488287063898,0.024274040781391178,0.094172752612707,1.1445484410229527,1.0
917930,1,False,goal_missed,-99.40239653060308,13.800000000803266,0.12941656573820914,0.27019321931884593,0.364927538584985,5.223424998331593,0.8888888888888888
918067,1,False,goal_missed,-169.49052788297615,13.700000000797445,0.3083040935213772,0.5486986221074293,0.5906814624671181,8.34427936762898,1.0
918215,1,False,goal_missed,-126.7859289732753,14.800000000861473,0.14477250910639095,0.2358295007657565,0.30993439201821904,12.15435478167534,1.0
918353,1,False,goal_missed,-110.66229079306183,13.800000000803266,0.1759013350894255,0.2938694176105083,0.3129387051193353,15.25648928137872,1.0
918498,1,False,goal_missed,-152.67767990201872,14.500000000844011,0.22188430436868092,0.409487300518257,0.46601540211817394,4.7522353485163595,0.8888888888888888
918605,1,True,success,245.25590478902123,10.700000000622822,0.03785028063272854,0.08720678729862816,0.09911756368801479,1.7675781716874965,0.8888888888888888
918733,1,True,success,193.45657000513017,12.800000000745058,0.05635456251276403,0.10265322918488227,0.09509001250526328,2.690317700572995,0.8888888888888888
918841,1,True,success,255.5527165679925,10.800000000628643,0.04218674457687001,0.0857648081326857,0.09785965563298661,1.795954754667126,1.0
918983,1,False,goal_missed,-101.2370774335209,14.200000000826549,0.10941865443816638,0.2445622157606899,0.3174591866194704,12.63413245620099,1.0
919123,1,False,goal_missed,-125.30693863602636,14.000000000814907,0.19730430014135159,0.331780876416261,0.32173846263705574,16.709758915477828,1.0
919273,1,False,goal_missed,-143.17614087729214,15.000000000873115,0.12165364006701537,0.23319898819694607,0.31428854151322977,15.290005726349857,0.8888888888888888
919418,1,False,goal_missed,-110.91326966280967,14.500000000844011,0.1410199820891621,0.23519708680158422,0.30615618677898376,18.126761171984747,0.8888888888888888
919560,1,False,goal_missed,-90.72634567464416,14.200000000826549,0.09967112687023441,0.24514015364738967,0.35164794477190475,5.938093393893732,0.8888888888888888
919667,1,True,success,256.3965605352172,10.700000000622822,0.026983597299277438,0.07215160558672253,0.0933128493102625,1.8646143448969306,1.0
919791,1,False,off_path,-217.3077985813889,12.400000000721775,0.4080939591666731,1.0764517633854502,1.172703163329039,20.877366203065588,0.8888888888888888
919894,1,True,success,260.63214162587894,10.300000000599539,0.01848464650898707,0.0414531234637045,0.09843683240849664,1.069603585907891,1.0
920094,1,False,timeout,-669.0230021751427,20.000000001164153,0.5667608155103769,0.7727150573257368,0.814262724744653,12.180675558970224,0.6666666666666666
920198,1,True,success,248.62130760987802,10.40000000060536,0.009011399856814746,0.015820102552359345,0.09510551255869186,0.8892926095457615,0.8888888888888888
920345,1,False,goal_missed,-123.48746912089997,14.700000000855653,0.1319293213651045,0.22715331465431238,0.3355990796909723,14.242664403248735,0.8888888888888888
